customer_id,age,gender,city,membership_tier,preferred_category,secondary_category,price_preference,customer_segment
CUST00922,22,Female,Bhubaneswar,Gold,Fashion,Electronics,Budget,Premium_Buyer
CUST00923,33,Other,Kolkata,Bronze,Gaming,Home & Kitchen,Premium,Occasional_Buyer
CUST00924,25,Male,Bengaluru,Silver,Home & Kitchen,Sports,Budget,Frequent_Buyer
CUST00925,42,Female,Delhi,Silver,Home & Kitchen,Grocery,Mid,Occasional_Buyer
CUST00926,18,Male,Bhubaneswar,Bronze,Electronics,Home & Kitchen,Budget,Window_Shopper
CUST00927,26,Male,Delhi,Gold,Fashion,Electronics,Mid,Occasional_Buyer
CUST00928,35,Other,Ahmedabad,Silver,Books,Sports,Budget,Value_Seeker
CUST00929,46,Male,Delhi,Silver,Grocery,Sports,Budget,Frequent_Buyer
CUST00930,31,Male,Chennai,Bronze,Grocery,Books,Budget,Frequent_Buyer
CUST00931,27,Male,Bhubaneswar,Bronze,Fashion,Beauty,Mid,Occasional_Buyer
CUST00932,48,Other,Hyderabad,Bronze,Sports,Books,Budget,Premium_Buyer
CUST00933,18,Male,Delhi,Silver,Grocery,Sports,Budget,Value_Seeker
CUST00934,18,Female,Chennai,Bronze,Books,Fashion,Premium,Premium_Buyer
CUST00935,35,Other,Bengaluru,Gold,Electronics,Fashion,Budget,Premium_Buyer
CUST00936,27,Male,Mumbai,Gold,Grocery,Books,Mid,Occasional_Buyer
CUST00937,22,Male,Pune,Bronze,Beauty,Sports,Budget,Frequent_Buyer
CUST00938,38,Female,Hyderabad,Bronze,Sports,Gaming,Budget,Occasional_Buyer
CUST00939,34,Female,Delhi,Bronze,Grocery,Electronics,Mid,Frequent_Buyer
CUST00940,26,Female,Hyderabad,Silver,Beauty,Fashion,Premium,Frequent_Buyer
CUST00941,20,Other,Bhubaneswar,Bronze,Home & Kitchen,Electronics,Budget,Window_Shopper
CUST00942,39,Male,Pune,Bronze,Grocery,Sports,Budget,Frequent_Buyer
CUST00943,37,Other,Hyderabad,Bronze,Home & Kitchen,Beauty,Premium,Occasional_Buyer
CUST00944,31,Female,Ahmedabad,Bronze,Sports,Beauty,Mid,Value_Seeker
CUST00945,48,Female,Kolkata,Silver,Sports,Fashion,Premium,Occasional_Buyer
CUST00946,22,Male,Kolkata,Platinum,Home & Kitchen,Beauty,Budget,Occasional_Buyer
CUST00947,18,Other,Kolkata,Silver,Electronics,Books,Mid,Premium_Buyer
CUST00948,25,Male,Mumbai,Silver,Grocery,Sports,Budget,Value_Seeker
CUST00949,31,Female,Chennai,Bronze,Sports,Fashion,Premium,Frequent_Buyer
CUST00950,34,Other,Ahmedabad,Gold,Books,Fashion,Mid,Frequent_Buyer
CUST00951,29,Male,Kolkata,Bronze,Grocery,Sports,Premium,Value_Seeker
CUST00952,35,Other,Mumbai,Bronze,Electronics,Grocery,Mid,Occasional_Buyer
CUST00953,20,Female,Bhubaneswar,Silver,Books,Sports,Mid,Premium_Buyer
CUST00954,44,Female,Bengaluru,Silver,Fashion,Beauty,Premium,Occasional_Buyer
CUST00955,31,Female,Pune,Silver,Electronics,Fashion,Budget,Occasional_Buyer
CUST00956,42,Other,Hyderabad,Bronze,Fashion,Beauty,Budget,Occasional_Buyer
CUST00957,35,Other,Hyderabad,Gold,Grocery,Beauty,Mid,Occasional_Buyer
CUST00958,36,Other,Kolkata,Bronze,Books,Beauty,Budget,Occasional_Buyer
CUST00959,37,Other,Mumbai,Silver,Grocery,Books,Mid,Premium_Buyer
CUST00960,36,Other,Pune,Gold,Books,Sports,Premium,Premium_Buyer
CUST00961,37,Female,Mumbai,Bronze,Fashion,Home & Kitchen,Premium,Occasional_Buyer
CUST00962,43,Male,Chennai,Bronze,Fashion,Electronics,Budget,Frequent_Buyer
CUST00963,33,Other,Bengaluru,Bronze,Sports,Beauty,Premium,Occasional_Buyer
CUST00964,38,Female,Kolkata,Bronze,Home & Kitchen,Books,Mid,Occasional_Buyer
CUST00965,31,Male,Jaipur,Silver,Fashion,Electronics,Mid,Occasional_Buyer
CUST00966,44,Other,Jaipur,Gold,Beauty,Sports,Mid,Occasional_Buyer
CUST00967,25,Female,Delhi,Gold,Home & Kitchen,Grocery,Budget,Occasional_Buyer
CUST00968,48,Male,Delhi,Bronze,Books,Grocery,Mid,Frequent_Buyer
CUST00969,31,Other,Chennai,Bronze,Home & Kitchen,Gaming,Budget,Value_Seeker
CUST00970,19,Male,Mumbai,Bronze,Home & Kitchen,Fashion,Budget,Frequent_Buyer
CUST00971,33,Male,Hyderabad,Silver,Books,Home & Kitchen,Budget,Occasional_Buyer
CUST00972,25,Female,Ahmedabad,Silver,Beauty,Fashion,Budget,Occasional_Buyer
CUST00973,39,Female,Delhi,Platinum,Electronics,Books,Premium,Frequent_Buyer
CUST00974,26,Other,Chennai,Silver,Beauty,Gaming,Budget,Window_Shopper
CUST00975,27,Other,Ahmedabad,Bronze,Home & Kitchen,Grocery,Budget,Occasional_Buyer
CUST00976,18,Other,Jaipur,Bronze,Electronics,Home & Kitchen,Budget,Value_Seeker
CUST00977,27,Female,Mumbai,Bronze,Sports,Books,Mid,Frequent_Buyer
CUST00978,18,Female,Hyderabad,Bronze,Sports,Grocery,Mid,Occasional_Buyer
CUST00979,18,Female,Hyderabad,Silver,Fashion,Beauty,Mid,Occasional_Buyer
CUST00980,38,Female,Kolkata,Bronze,Electronics,Gaming,Premium,Occasional_Buyer
CUST00981,39,Female,Pune,Bronze,Beauty,Electronics,Premium,Window_Shopper
CUST00982,35,Other,Ahmedabad,Silver,Fashion,Home & Kitchen,Mid,Occasional_Buyer
CUST00983,23,Other,Kolkata,Silver,Home & Kitchen,Grocery,Mid,Premium_Buyer
CUST00984,31,Male,Chennai,Silver,Fashion,Home & Kitchen,Premium,Window_Shopper
CUST00985,31,Female,Mumbai,Bronze,Fashion,Beauty,Mid,Occasional_Buyer
CUST00986,21,Female,Bhubaneswar,Gold,Home & Kitchen,Beauty,Budget,Frequent_Buyer
CUST00987,45,Other,Ahmedabad,Bronze,Gaming,Home & Kitchen,Premium,Premium_Buyer
CUST00988,39,Other,Ahmedabad,Bronze,Books,Sports,Mid,Frequent_Buyer
CUST00989,30,Other,Ahmedabad,Bronze,Books,Gaming,Mid,Occasional_Buyer
CUST00990,32,Other,Hyderabad,Bronze,Home & Kitchen,Books,Mid,Occasional_Buyer
CUST00991,33,Other,Pune,Silver,Fashion,Beauty,Mid,Window_Shopper
CUST00992,18,Male,Pune,Silver,Grocery,Beauty,Mid,Premium_Buyer
CUST00993,29,Male,Delhi,Bronze,Home & Kitchen,Beauty,Premium,Frequent_Buyer
CUST00994,25,Female,Pune,Bronze,Home & Kitchen,Electronics,Premium,Occasional_Buyer
CUST00995,22,Other,Mumbai,Silver,Books,Home & Kitchen,Mid,Frequent_Buyer
CUST00996,29,Male,Jaipur,Bronze,Fashion,Beauty,Budget,Premium_Buyer
CUST00997,48,Other,Pune,Bronze,Books,Home & Kitchen,Mid,Premium_Buyer
CUST00998,37,Other,Chennai,Bronze,Electronics,Home & Kitchen,Mid,Occasional_Buyer
CUST00999,26,Male,Delhi,Silver,Home & Kitchen,Electronics,Premium,Premium_Buyer
CUST01000,37,Female,Mumbai,Bronze,Fashion,Books,Budget,Frequent_Buyer
